Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-02","10:59:57.011","TRADE","21.990","265","5827.35","","","","","21.99","","","Bi"
"WOW","2016-05-02","10:59:57.011","TRADE","21.990","265","5827.35","","","","","21.99","","","Bi"
"WOW","2016-05-02","10:59:57.242","TRADE","21.980","109","2395.82","","","","","21.98","","","Si"
"WOW","2016-05-02","11:00:09.422","TRADE","22.000","28","616","","","","","22","","","Bi"
"WOW","2016-05-02","11:00:42.746","TRADE","21.990","13","285.87","","","","","21.99","","","Si"
"WOW","2016-05-02","11:00:42.746","TRADE","21.990","203","4463.97","","","","","21.99","","","Si"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","169","3718","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","218","4796","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","26","572","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","195","4290","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","5","110","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","200","4400","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","160","3520","","","","","22","","","XT Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","1","22","","","","","22","","","XT Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","134","2948","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:30.895","TRADE","22.000","13","286","","","","","22","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","80","1760.8","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","244","5370.44","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","244","5370.44","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","158","3477.58","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","500","11005","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","2421","53286.21","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","120","2641.2","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","120","2641.2","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","4","88.04","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.525","TRADE","22.010","180","3961.8","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.528","TRADE","22.010","120","2641.2","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:33.528","TRADE","22.010","120","2641.2","","","","","22.01","","","Bi"
"WOW","2016-05-02","11:01:44.332","TRADE","22.010","1","22.01","","","","","22.01","","","Si"
"WOW","2016-05-02","11:01:44.332","TRADE","22.010","76","1672.76","","","","","22.01","","","Si"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","589","12969.78","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","191","4205.82","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","97","2135.94","","","","","22.02","","","XT Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","145","3192.9","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","183","4029.66","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","187","4117.74","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:01:46.833","TRADE","22.020","1","22.02","","","","","22.02","","","XT Bi"
"WOW","2016-05-02","11:02:00.661","TRADE","22.030","3","66.09","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:02:21.753","TRADE","22.030","35","771.05","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","28","616.56","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","1470","32369.4","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","129","2840.58","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","15","330.3","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","279","6143.58","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.931","TRADE","22.020","77","1695.54","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","73","1607.46","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","400","8808","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","5","110.1","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","12","264.24","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","8","176.16","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","4","88.08","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.932","TRADE","22.020","13","286.26","","","","","22.02","","","Si"
"WOW","2016-05-02","11:02:26.941","TRADE","22.020","37","814.74","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:02:27.459","TRADE","22.010","106","2333.06","","","","","22.01","","","XT Si"
"WOW","2016-05-02","11:02:32.578","TRADE","22.010","18","396.18","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.578","TRADE","22.010","182","4005.82","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.579","TRADE","22.010","308","6779.08","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.692","TRADE","22.010","6","132.06","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.692","TRADE","22.010","200","4402","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.692","TRADE","22.010","5","110.05","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:32.692","TRADE","22.010","1","22.01","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:36.280","TRADE","22.010","2","44.02","","","","","22.01","","","Si"
"WOW","2016-05-02","11:02:40.038","TRADE","22.020","86","1893.72","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:02:40.038","TRADE","22.020","4","88.08","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:02:40.038","TRADE","22.020","113","2488.26","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:03:53.771","TRADE","22.030","1","22.03","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:53.771","TRADE","22.030","179","3943.37","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:53.771","TRADE","22.030","120","2643.6","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:53.771","TRADE","22.030","155","3414.65","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:56.308","TRADE","22.020","1","22.02","","","","","22.02","","","Si"
"WOW","2016-05-02","11:03:56.308","TRADE","22.020","75","1651.5","","","","","22.02","","","Si"
"WOW","2016-05-02","11:03:56.875","TRADE","22.030","31","682.93","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:56.875","TRADE","22.030","5","110.15","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:03:59.153","TRADE","22.030","157","3458.71","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:04:32.242","OFFTR","22.030","17","374.51","","","","","","","","NX XT"
"WOW","2016-05-02","11:04:40.486","TRADE","22.030","13","286.39","","","","","22.03","","","Si"
"WOW","2016-05-02","11:04:51.810","TRADE","22.030","15","330.45","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:04:58.980","TRADE","22.020","13","286.26","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:07.010","TRADE","22.020","69","1519.38","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:07.010","TRADE","22.020","5","110.1","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:07.010","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:07.010","TRADE","22.020","29","638.58","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:16.891","TRADE","22.020","192","4227.84","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.459","TRADE","22.020","34","748.68","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.459","TRADE","22.020","12","264.24","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.459","TRADE","22.020","6","132.12","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.459","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.459","TRADE","22.020","46","1012.92","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","201","4426.02","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","157","3457.14","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","12","264.24","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","5","110.1","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","54","1189.08","","","","","22.02","","","Si"
"WOW","2016-05-02","11:05:48.460","TRADE","22.020","12","264.24","","","","","22.02","","","Si"
"WOW","2016-05-02","11:06:18.424","TRADE","22.020","183","4029.66","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:06:18.424","TRADE","22.020","183","4029.66","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:06:18.424","TRADE","22.020","225","4954.5","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:06:23.169","TRADE","22.030","2","44.06","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:06:23.169","TRADE","22.030","30","660.9","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:06:33.238","TRADE","22.020","100","2202","","","","","22.02","","","Si"
"WOW","2016-05-02","11:06:43.465","TRADE","22.030","100","2203","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:06:49.002","OFFTR","22.025","12","264.3","","","","","","","","NX XT"
"WOW","2016-05-02","11:07:15.024","TRADE","22.030","53","1167.59","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:07:15.024","TRADE","22.030","147","3238.41","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:07:15.024","TRADE","22.030","4","88.12","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:07:15.024","TRADE","22.030","175","3855.25","","","","","22.03","","","Bi"
"WOW","2016-05-02","11:07:43.136","TRADE","22.030","12","264.36","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:43.136","TRADE","22.030","97","2136.91","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","236","5199.08","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","467","10288.01","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","2","44.06","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","6","132.18","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","2","44.06","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","43","947.29","","","","","22.03","","","Si"
"WOW","2016-05-02","11:07:57.229","TRADE","22.030","19","418.57","","","","","22.03","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","90","1981.8","","","","","22.02","","","XT Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","259","5703.18","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","200","4404","","","","","22.02","","","XT Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","180","3963.6","","","","","22.02","","","XT Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","2","44.04","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","5","110.1","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","13","286.26","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","5","110.1","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","3","66.06","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","250","5505","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","200","4404","","","","","22.02","","","Si"
"WOW","2016-05-02","11:08:05.534","TRADE","22.020","13","286.26","","","","","22.02","","","Si"
"WOW","2016-05-02","11:10:35.622","TRADE","22.020","16","352.32","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:10:35.729","TRADE","22.020","217","4778.34","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:10:35.729","TRADE","22.020","4","88.08","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:10:35.729","TRADE","22.020","69","1519.38","","","","","22.02","","","Bi"
"WOW","2016-05-02","11:10:36.525","TRADE","22.020","6","132.12","","","","","22.02","","","Si"
"WOW","2016-05-02","11:10:36.525","TRADE","22.010","69","1518.69","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:36.920","OFFTR","22.025","2","44.05","","","","","","","","BP XT"
"WOW","2016-05-02","11:10:42.498","TRADE","22.020","13","286.26","","","","","22.02","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","131","2883.31","","","","","22.01","","","XT Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","287","6316.87","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","342","7527.42","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","5","110.05","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","2","44.02","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","5","110.05","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","2","44.02","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","167","3675.67","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","1","22.01","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","200","4402","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","12","264.12","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","17","374.17","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.382","TRADE","22.010","43","946.43","","","","","22.01","","","Si"
"WOW","2016-05-02","11:10:57.385","TRADE","22.000","200","4400","","","","","22","","","Si"
"WOW","2016-05-02","11:10:57.397","TRADE","22.000","258","5676","","","","","22","","","Si"
"WOW","2016-05-02","11:10:57.517","TRADE","22.000","33","726","","","","","22","","","Si"
"WOW","2016-05-02","11:11:00.525","TRADE","22.000","40","880","","","","","22","","","Si"
"WOW","2016-05-02","11:11:00.525","TRADE","22.000","433","9526","","","","","22","","","Si"
"WOW","2016-05-02","11:11:00.525","TRADE","22.000","200","4400","","","","","22","","","Si"
"WOW","2016-05-02","11:11:00.525","TRADE","22.000","176","3872","","","","","22","","","Si"
"WOW","2016-05-02","11:11:01.060","TRADE","21.990","106","2330.94","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","435","9565.65","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","445","9785.55","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","150","3298.5","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","2","43.98","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","5","109.95","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:09.601","TRADE","21.990","12","263.88","","","","","21.99","","","Si"
"WOW","2016-05-02","11:11:12.232","TRADE","21.980","71","1560.58","","","","","21.98","","","Si"
"WOW","2016-05-02","11:11:35.562","TRADE","22.000","41","902","","","","","22","","","Bi"
"WOW","2016-05-02","11:11:50.403","TRADE","21.990","1","21.99","","","","","21.99","","","Bi"
"WOW","2016-05-02","11:11:50.403","TRADE","21.990","34","747.66","","","","","21.99","","","Bi"
"WOW","2016-05-02","11:12:17.268","OFFTR","21.975","407","8943.825","","","","","","","","NX XT"
"WOW","2016-05-02","11:12:17.274","TRADE","21.980","233","5121.34","","","","","21.98","","","XT Bi"
"WOW","2016-05-02","11:12:17.274","TRADE","21.980","44","967.12","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:17.274","TRADE","21.980","6","131.88","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:17.274","TRADE","21.980","7","153.86","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:43.310","TRADE","21.980","207","4549.86","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:43.310","TRADE","21.980","4","87.92","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:43.310","TRADE","21.980","147","3231.06","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:43.310","TRADE","21.980","159","3494.82","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:12:43.484","TRADE","21.980","7","153.86","","","","","21.98","","","Si"
"WOW","2016-05-02","11:13:00.596","TRADE","21.970","402","8831.94","","","","","21.97","","","Si"
"WOW","2016-05-02","11:13:09.003","TRADE","21.980","200","4396","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:13:09.003","TRADE","21.980","1000","21980","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:13:09.003","TRADE","21.980","24","527.52","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:13:09.003","TRADE","21.980","33","725.34","","","","","21.98","","","Bi"
"WOW","2016-05-02","11:13:09.052","TRADE","21.980","462","10154.76","","","","","21.98","","","Si"
"WOW","2016-05-02","11:13:09.052","TRADE","21.970","52","1142.44","","","","","21.97","","","Si"
"WOW","2016-05-02","11:13:09.052","TRADE","21.970","2350","51629.5","","","","","21.97","","","Si"
